src_port,dst_port,window_size,tcp_flags,packet_size,num_options,has_MSS,has_WScale,has_NOP,has_SAckOK,has_Timestamp,has_UTO,has_EOL,mss_value,has_standard_mss,wscale_value,timestamp_val,timestamp_echo,has_zero_timestamp,option_sequence_hash,has_4_options,has_5_options,src_port_range,dst_port_range,avg_interval,std_interval,min_interval,max_interval,interval_regularity,interval_coefficient_variation,pattern_diversity,total_syn_packets,label,pcap_file
55826,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8430104,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
53812,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60692,25,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60767,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9306403,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
51733,995,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
42279,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
61280,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4434252,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
48620,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,2497606,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
63840,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2804197,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
62752,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
40849,3306,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
34589,3389,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
48095,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,7502862,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
56134,80,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
51601,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8534240,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
62098,143,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1972094,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
39385,995,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
39090,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
47156,143,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
48208,27017,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
53367,995,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2634715,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
61750,3389,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6307790,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
37398,27017,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
36966,995,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,6695467,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
62782,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
59715,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1265242,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
40478,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,2698627,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
44653,443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
57111,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60885,5432,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4464145,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
59884,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1560448,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
46656,21,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
42495,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
50661,3306,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
56020,995,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,1569002,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
59751,21,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1178969,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
36262,53,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,7331194,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
33279,5432,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
53632,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8989794,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
51374,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7964005,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60403,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
46721,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9859556,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
49038,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
46976,995,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
52611,995,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,2893550,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
61130,110,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60383,995,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
47360,443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
64679,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1040802,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
40857,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
54345,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
37277,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
36167,80,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
58607,22,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
52988,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6579239,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
38952,21,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5380472,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
57477,3306,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
63979,143,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6883325,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
53596,53,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,3341471,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
36435,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8327911,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
52409,25,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
37360,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,3798056,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
36188,53,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4134635,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
34400,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
52491,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,2413752,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
63409,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
35294,995,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,1161936,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
61097,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2067918,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
42312,80,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
51242,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
61845,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,3038684,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
55476,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,2441414,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
37047,995,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
64021,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
32933,21,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9173318,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
62284,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2474672,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
53318,25,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,5728970,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
45055,21,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,7814944,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
65146,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7974515,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
64101,995,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
47809,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
58928,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
39846,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
35163,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7072156,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
49345,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1733852,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
48125,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
35636,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9282821,0,0,4084162255,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
55207,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7572624,0,0,3822303820,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
37241,993,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,1887003,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
38103,25,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
54395,21,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
39066,25,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5068174,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
48214,27017,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,4187278,0,0,673659562,0,1,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
60623,3389,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32662,26996,0.41056230125492715,0.5412206167033579,5.626678466796875e-05,2.0486326217651367,0.4313612836587191,1.31824235943987,7,1749,benign,benign4.pcap
